,merge,value,date,add_time,full_date
581,2023-03-04,3,2023-03-04T05:00:00.000Z,05:00:00.000Z,"March 04, 2023"
582,2023-03-05,2,2023-03-05T05:00:00.000Z,05:00:00.000Z,"March 05, 2023"
583,2023-03-06,1,2023-03-06T05:00:00.000Z,05:00:00.000Z,"March 06, 2023"
584,2023-03-07,2,2023-03-07T05:00:00.000Z,05:00:00.000Z,"March 07, 2023"
585,2023-03-08,4,2023-03-08T05:00:00.000Z,05:00:00.000Z,"March 08, 2023"
586,2023-03-09,4,2023-03-09T05:00:00.000Z,05:00:00.000Z,"March 09, 2023"
587,2023-03-10,1,2023-03-10T05:00:00.000Z,05:00:00.000Z,"March 10, 2023"
588,2023-03-13,2,2023-03-13T04:00:00.000Z,04:00:00.000Z,"March 13, 2023"
589,2023-03-14,4,2023-03-14T04:00:00.000Z,04:00:00.000Z,"March 14, 2023"
590,2023-03-15,6,2023-03-15T04:00:00.000Z,04:00:00.000Z,"March 15, 2023"
591,2023-03-16,3,2023-03-16T04:00:00.000Z,04:00:00.000Z,"March 16, 2023"
592,2023-03-17,1,2023-03-17T04:00:00.000Z,04:00:00.000Z,"March 17, 2023"
593,2023-03-18,5,2023-03-18T04:00:00.000Z,04:00:00.000Z,"March 18, 2023"
594,2023-03-19,1,2023-03-19T04:00:00.000Z,04:00:00.000Z,"March 19, 2023"
595,2023-03-20,2,2023-03-20T04:00:00.000Z,04:00:00.000Z,"March 20, 2023"
596,2023-03-21,5,2023-03-21T04:00:00.000Z,04:00:00.000Z,"March 21, 2023"
597,2023-03-22,2,2023-03-22T04:00:00.000Z,04:00:00.000Z,"March 22, 2023"
598,2023-03-23,4,2023-03-23T04:00:00.000Z,04:00:00.000Z,"March 23, 2023"
599,2023-03-24,1,2023-03-24T04:00:00.000Z,04:00:00.000Z,"March 24, 2023"
600,2023-03-25,2,2023-03-25T04:00:00.000Z,04:00:00.000Z,"March 25, 2023"
601,2023-03-26,2,2023-03-26T04:00:00.000Z,04:00:00.000Z,"March 26, 2023"
602,2023-03-27,1,2023-03-27T04:00:00.000Z,04:00:00.000Z,"March 27, 2023"
603,2023-03-28,7,2023-03-28T04:00:00.000Z,04:00:00.000Z,"March 28, 2023"
604,2023-03-29,2,2023-03-29T04:00:00.000Z,04:00:00.000Z,"March 29, 2023"
605,2023-03-31,2,2023-03-31T04:00:00.000Z,04:00:00.000Z,"March 31, 2023"
606,2023-04-02,2,2023-04-02T04:00:00.000Z,04:00:00.000Z,"April 02, 2023"
607,2023-04-03,1,2023-04-03T04:00:00.000Z,04:00:00.000Z,"April 03, 2023"
608,2023-04-04,3,2023-04-04T04:00:00.000Z,04:00:00.000Z,"April 04, 2023"
609,2023-04-06,2,2023-04-06T04:00:00.000Z,04:00:00.000Z,"April 06, 2023"
610,2023-04-07,1,2023-04-07T04:00:00.000Z,04:00:00.000Z,"April 07, 2023"
611,2023-04-08,1,2023-04-08T04:00:00.000Z,04:00:00.000Z,"April 08, 2023"
612,2023-04-11,3,2023-04-11T04:00:00.000Z,04:00:00.000Z,"April 11, 2023"
613,2023-04-12,3,2023-04-12T04:00:00.000Z,04:00:00.000Z,"April 12, 2023"
614,2023-04-13,4,2023-04-13T04:00:00.000Z,04:00:00.000Z,"April 13, 2023"
615,2023-04-14,2,2023-04-14T04:00:00.000Z,04:00:00.000Z,"April 14, 2023"
616,2023-04-15,1,2023-04-15T04:00:00.000Z,04:00:00.000Z,"April 15, 2023"
617,2023-04-16,1,2023-04-16T04:00:00.000Z,04:00:00.000Z,"April 16, 2023"
618,2023-04-17,1,2023-04-17T04:00:00.000Z,04:00:00.000Z,"April 17, 2023"
619,2023-04-18,9,2023-04-18T04:00:00.000Z,04:00:00.000Z,"April 18, 2023"
620,2023-04-19,6,2023-04-19T04:00:00.000Z,04:00:00.000Z,"April 19, 2023"
621,2023-04-20,2,2023-04-20T04:00:00.000Z,04:00:00.000Z,"April 20, 2023"
622,2023-04-21,3,2023-04-21T04:00:00.000Z,04:00:00.000Z,"April 21, 2023"
623,2023-04-22,2,2023-04-22T04:00:00.000Z,04:00:00.000Z,"April 22, 2023"
624,2023-04-23,3,2023-04-23T04:00:00.000Z,04:00:00.000Z,"April 23, 2023"
625,2023-04-24,2,2023-04-24T04:00:00.000Z,04:00:00.000Z,"April 24, 2023"
626,2023-04-25,5,2023-04-25T04:00:00.000Z,04:00:00.000Z,"April 25, 2023"
627,2023-04-26,2,2023-04-26T04:00:00.000Z,04:00:00.000Z,"April 26, 2023"
628,2023-04-27,2,2023-04-27T04:00:00.000Z,04:00:00.000Z,"April 27, 2023"
629,2023-04-28,1,2023-04-28T04:00:00.000Z,04:00:00.000Z,"April 28, 2023"
630,2023-04-30,3,2023-04-30T04:00:00.000Z,04:00:00.000Z,"April 30, 2023"
631,2023-05-01,1,2023-05-01T04:00:00.000Z,04:00:00.000Z,"May 01, 2023"
632,2023-05-02,2,2023-05-02T04:00:00.000Z,04:00:00.000Z,"May 02, 2023"
633,2023-05-04,5,2023-05-04T04:00:00.000Z,04:00:00.000Z,"May 04, 2023"
634,2023-05-06,2,2023-05-06T04:00:00.000Z,04:00:00.000Z,"May 06, 2023"
635,2023-05-09,4,2023-05-09T04:00:00.000Z,04:00:00.000Z,"May 09, 2023"
636,2023-05-10,6,2023-05-10T04:00:00.000Z,04:00:00.000Z,"May 10, 2023"
637,2023-05-11,5,2023-05-11T04:00:00.000Z,04:00:00.000Z,"May 11, 2023"
638,2023-05-12,2,2023-05-12T04:00:00.000Z,04:00:00.000Z,"May 12, 2023"
639,2023-05-13,2,2023-05-13T04:00:00.000Z,04:00:00.000Z,"May 13, 2023"
640,2023-05-15,1,2023-05-15T04:00:00.000Z,04:00:00.000Z,"May 15, 2023"
641,2023-05-16,4,2023-05-16T04:00:00.000Z,04:00:00.000Z,"May 16, 2023"
642,2023-05-17,5,2023-05-17T04:00:00.000Z,04:00:00.000Z,"May 17, 2023"
643,2023-05-18,3,2023-05-18T04:00:00.000Z,04:00:00.000Z,"May 18, 2023"
644,2023-05-19,2,2023-05-19T04:00:00.000Z,04:00:00.000Z,"May 19, 2023"
645,2023-05-20,1,2023-05-20T04:00:00.000Z,04:00:00.000Z,"May 20, 2023"
646,2023-05-21,3,2023-05-21T04:00:00.000Z,04:00:00.000Z,"May 21, 2023"
647,2023-05-22,2,2023-05-22T04:00:00.000Z,04:00:00.000Z,"May 22, 2023"
648,2023-05-23,2,2023-05-23T04:00:00.000Z,04:00:00.000Z,"May 23, 2023"
649,2023-05-24,3,2023-05-24T04:00:00.000Z,04:00:00.000Z,"May 24, 2023"
650,2023-05-25,3,2023-05-25T04:00:00.000Z,04:00:00.000Z,"May 25, 2023"
651,2023-05-26,2,2023-05-26T04:00:00.000Z,04:00:00.000Z,"May 26, 2023"
652,2023-05-28,1,2023-05-28T04:00:00.000Z,04:00:00.000Z,"May 28, 2023"
653,2023-05-29,4,2023-05-29T04:00:00.000Z,04:00:00.000Z,"May 29, 2023"
654,2023-05-30,4,2023-05-30T04:00:00.000Z,04:00:00.000Z,"May 30, 2023"
655,2023-05-31,1,2023-05-31T04:00:00.000Z,04:00:00.000Z,"May 31, 2023"
656,2023-06-01,4,2023-06-01T04:00:00.000Z,04:00:00.000Z,"June 01, 2023"
657,2023-06-03,2,2023-06-03T04:00:00.000Z,04:00:00.000Z,"June 03, 2023"
658,2023-06-04,4,2023-06-04T04:00:00.000Z,04:00:00.000Z,"June 04, 2023"
659,2023-06-05,1,2023-06-05T04:00:00.000Z,04:00:00.000Z,"June 05, 2023"
660,2023-06-06,1,2023-06-06T04:00:00.000Z,04:00:00.000Z,"June 06, 2023"
661,2023-06-07,1,2023-06-07T04:00:00.000Z,04:00:00.000Z,"June 07, 2023"
662,2023-06-08,3,2023-06-08T04:00:00.000Z,04:00:00.000Z,"June 08, 2023"
663,2023-06-09,2,2023-06-09T04:00:00.000Z,04:00:00.000Z,"June 09, 2023"
664,2023-06-10,2,2023-06-10T04:00:00.000Z,04:00:00.000Z,"June 10, 2023"
665,2023-06-11,3,2023-06-11T04:00:00.000Z,04:00:00.000Z,"June 11, 2023"
666,2023-06-12,1,2023-06-12T04:00:00.000Z,04:00:00.000Z,"June 12, 2023"
667,2023-06-13,7,2023-06-13T04:00:00.000Z,04:00:00.000Z,"June 13, 2023"
668,2023-06-14,8,2023-06-14T04:00:00.000Z,04:00:00.000Z,"June 14, 2023"
669,2023-06-15,3,2023-06-15T04:00:00.000Z,04:00:00.000Z,"June 15, 2023"
670,2023-06-16,2,2023-06-16T04:00:00.000Z,04:00:00.000Z,"June 16, 2023"
671,2023-06-17,2,2023-06-17T04:00:00.000Z,04:00:00.000Z,"June 17, 2023"
672,2023-06-19,1,2023-06-19T04:00:00.000Z,04:00:00.000Z,"June 19, 2023"
673,2023-06-20,6,2023-06-20T04:00:00.000Z,04:00:00.000Z,"June 20, 2023"
674,2023-06-21,6,2023-06-21T04:00:00.000Z,04:00:00.000Z,"June 21, 2023"
675,2023-06-22,1,2023-06-22T04:00:00.000Z,04:00:00.000Z,"June 22, 2023"
676,2023-06-23,2,2023-06-23T04:00:00.000Z,04:00:00.000Z,"June 23, 2023"
677,2023-06-24,4,2023-06-24T04:00:00.000Z,04:00:00.000Z,"June 24, 2023"
678,2023-06-25,1,2023-06-25T04:00:00.000Z,04:00:00.000Z,"June 25, 2023"
679,2023-06-26,1,2023-06-26T04:00:00.000Z,04:00:00.000Z,"June 26, 2023"
680,2023-06-27,5,2023-06-27T04:00:00.000Z,04:00:00.000Z,"June 27, 2023"
681,2023-06-28,3,2023-06-28T04:00:00.000Z,04:00:00.000Z,"June 28, 2023"
682,2023-06-30,2,2023-06-30T04:00:00.000Z,04:00:00.000Z,"June 30, 2023"
683,2023-07-08,1,2023-07-08T04:00:00.000Z,04:00:00.000Z,"July 08, 2023"
684,2023-07-12,3,2023-07-12T04:00:00.000Z,04:00:00.000Z,"July 12, 2023"
685,2023-07-13,3,2023-07-13T04:00:00.000Z,04:00:00.000Z,"July 13, 2023"
686,2023-07-15,2,2023-07-15T04:00:00.000Z,04:00:00.000Z,"July 15, 2023"
687,2023-07-19,1,2023-07-19T04:00:00.000Z,04:00:00.000Z,"July 19, 2023"
688,2023-07-22,2,2023-07-22T04:00:00.000Z,04:00:00.000Z,"July 22, 2023"
689,2023-07-23,1,2023-07-23T04:00:00.000Z,04:00:00.000Z,"July 23, 2023"
690,2023-07-26,1,2023-07-26T04:00:00.000Z,04:00:00.000Z,"July 26, 2023"
691,2023-07-29,2,2023-07-29T04:00:00.000Z,04:00:00.000Z,"July 29, 2023"
692,2023-08-01,18,2023-08-01T04:00:00.000Z,04:00:00.000Z,"August 01, 2023"
693,2023-08-02,1,2023-08-02T04:00:00.000Z,04:00:00.000Z,"August 02, 2023"
694,2023-08-05,3,2023-08-05T04:00:00.000Z,04:00:00.000Z,"August 05, 2023"
695,2023-08-06,1,2023-08-06T04:00:00.000Z,04:00:00.000Z,"August 06, 2023"
696,2023-08-08,1,2023-08-08T04:00:00.000Z,04:00:00.000Z,"August 08, 2023"
697,2023-08-09,1,2023-08-09T04:00:00.000Z,04:00:00.000Z,"August 09, 2023"
698,2023-08-10,1,2023-08-10T04:00:00.000Z,04:00:00.000Z,"August 10, 2023"
699,2023-08-12,13,2023-08-12T04:00:00.000Z,04:00:00.000Z,"August 12, 2023"
700,2023-08-13,4,2023-08-13T04:00:00.000Z,04:00:00.000Z,"August 13, 2023"
701,2023-08-14,1,2023-08-14T04:00:00.000Z,04:00:00.000Z,"August 14, 2023"
702,2023-08-15,2,2023-08-15T04:00:00.000Z,04:00:00.000Z,"August 15, 2023"
703,2023-08-19,1,2023-08-19T04:00:00.000Z,04:00:00.000Z,"August 19, 2023"
704,2023-08-23,2,2023-08-23T04:00:00.000Z,04:00:00.000Z,"August 23, 2023"
705,2023-08-25,1,2023-08-25T04:00:00.000Z,04:00:00.000Z,"August 25, 2023"
706,2023-08-26,5,2023-08-26T04:00:00.000Z,04:00:00.000Z,"August 26, 2023"
707,2023-08-28,2,2023-08-28T04:00:00.000Z,04:00:00.000Z,"August 28, 2023"
708,2023-08-29,2,2023-08-29T04:00:00.000Z,04:00:00.000Z,"August 29, 2023"
709,2023-08-30,1,2023-08-30T04:00:00.000Z,04:00:00.000Z,"August 30, 2023"
710,2023-08-31,3,2023-08-31T04:00:00.000Z,04:00:00.000Z,"August 31, 2023"
711,2023-09-01,2,2023-09-01T04:00:00.000Z,04:00:00.000Z,"September 01, 2023"
712,2023-09-03,1,2023-09-03T04:00:00.000Z,04:00:00.000Z,"September 03, 2023"
713,2023-09-04,1,2023-09-04T04:00:00.000Z,04:00:00.000Z,"September 04, 2023"
714,2023-09-05,4,2023-09-05T04:00:00.000Z,04:00:00.000Z,"September 05, 2023"
715,2023-09-06,4,2023-09-06T04:00:00.000Z,04:00:00.000Z,"September 06, 2023"
716,2023-09-07,8,2023-09-07T04:00:00.000Z,04:00:00.000Z,"September 07, 2023"
717,2023-09-08,2,2023-09-08T04:00:00.000Z,04:00:00.000Z,"September 08, 2023"
718,2023-09-09,2,2023-09-09T04:00:00.000Z,04:00:00.000Z,"September 09, 2023"
719,2023-09-10,4,2023-09-10T04:00:00.000Z,04:00:00.000Z,"September 10, 2023"
720,2023-09-11,3,2023-09-11T04:00:00.000Z,04:00:00.000Z,"September 11, 2023"
721,2023-09-12,9,2023-09-12T04:00:00.000Z,04:00:00.000Z,"September 12, 2023"
722,2023-09-13,11,2023-09-13T04:00:00.000Z,04:00:00.000Z,"September 13, 2023"
723,2023-09-14,4,2023-09-14T04:00:00.000Z,04:00:00.000Z,"September 14, 2023"
724,2023-09-15,1,2023-09-15T04:00:00.000Z,04:00:00.000Z,"September 15, 2023"
725,2023-09-18,2,2023-09-18T04:00:00.000Z,04:00:00.000Z,"September 18, 2023"
726,2023-09-19,3,2023-09-19T04:00:00.000Z,04:00:00.000Z,"September 19, 2023"
727,2023-09-20,4,2023-09-20T04:00:00.000Z,04:00:00.000Z,"September 20, 2023"
728,2023-09-21,3,2023-09-21T04:00:00.000Z,04:00:00.000Z,"September 21, 2023"
729,2023-09-22,1,2023-09-22T04:00:00.000Z,04:00:00.000Z,"September 22, 2023"
730,2023-09-25,2,2023-09-25T04:00:00.000Z,04:00:00.000Z,"September 25, 2023"
731,2023-09-26,6,2023-09-26T04:00:00.000Z,04:00:00.000Z,"September 26, 2023"
732,2023-09-27,5,2023-09-27T04:00:00.000Z,04:00:00.000Z,"September 27, 2023"
733,2023-09-28,2,2023-09-28T04:00:00.000Z,04:00:00.000Z,"September 28, 2023"
734,2023-09-30,1,2023-09-30T04:00:00.000Z,04:00:00.000Z,"September 30, 2023"
735,2023-10-02,1,2023-10-02T04:00:00.000Z,04:00:00.000Z,"October 02, 2023"
736,2023-10-03,1,2023-10-03T04:00:00.000Z,04:00:00.000Z,"October 03, 2023"
737,2023-10-04,1,2023-10-04T04:00:00.000Z,04:00:00.000Z,"October 04, 2023"
738,2023-10-05,5,2023-10-05T04:00:00.000Z,04:00:00.000Z,"October 05, 2023"
739,2023-10-07,2,2023-10-07T04:00:00.000Z,04:00:00.000Z,"October 07, 2023"
740,2023-10-08,1,2023-10-08T04:00:00.000Z,04:00:00.000Z,"October 08, 2023"
741,2023-10-10,7,2023-10-10T04:00:00.000Z,04:00:00.000Z,"October 10, 2023"
742,2023-10-11,6,2023-10-11T04:00:00.000Z,04:00:00.000Z,"October 11, 2023"
743,2023-10-12,4,2023-10-12T04:00:00.000Z,04:00:00.000Z,"October 12, 2023"
744,2023-10-15,2,2023-10-15T04:00:00.000Z,04:00:00.000Z,"October 15, 2023"
745,2023-10-16,1,2023-10-16T04:00:00.000Z,04:00:00.000Z,"October 16, 2023"
746,2023-10-17,3,2023-10-17T04:00:00.000Z,04:00:00.000Z,"October 17, 2023"
747,2023-10-18,6,2023-10-18T04:00:00.000Z,04:00:00.000Z,"October 18, 2023"
748,2023-10-19,4,2023-10-19T04:00:00.000Z,04:00:00.000Z,"October 19, 2023"
749,2023-10-20,2,2023-10-20T04:00:00.000Z,04:00:00.000Z,"October 20, 2023"
750,2023-10-21,1,2023-10-21T04:00:00.000Z,04:00:00.000Z,"October 21, 2023"
751,2023-10-23,1,2023-10-23T04:00:00.000Z,04:00:00.000Z,"October 23, 2023"
752,2023-10-24,4,2023-10-24T04:00:00.000Z,04:00:00.000Z,"October 24, 2023"
753,2023-10-25,8,2023-10-25T04:00:00.000Z,04:00:00.000Z,"October 25, 2023"
754,2023-10-26,1,2023-10-26T04:00:00.000Z,04:00:00.000Z,"October 26, 2023"
755,2023-10-27,1,2023-10-27T04:00:00.000Z,04:00:00.000Z,"October 27, 2023"
756,2023-10-28,5,2023-10-28T04:00:00.000Z,04:00:00.000Z,"October 28, 2023"
757,2023-10-29,3,2023-10-29T04:00:00.000Z,04:00:00.000Z,"October 29, 2023"
758,2023-10-30,1,2023-10-30T04:00:00.000Z,04:00:00.000Z,"October 30, 2023"
759,2023-10-31,3,2023-10-31T04:00:00.000Z,04:00:00.000Z,"October 31, 2023"
760,2023-11-01,4,2023-11-01T04:00:00.000Z,04:00:00.000Z,"November 01, 2023"
761,2023-11-02,4,2023-11-02T04:00:00.000Z,04:00:00.000Z,"November 02, 2023"
762,2023-11-03,1,2023-11-03T04:00:00.000Z,04:00:00.000Z,"November 03, 2023"
763,2023-11-06,1,2023-11-06T05:00:00.000Z,05:00:00.000Z,"November 06, 2023"
764,2023-11-07,1,2023-11-07T05:00:00.000Z,05:00:00.000Z,"November 07, 2023"
765,2023-11-08,4,2023-11-08T05:00:00.000Z,05:00:00.000Z,"November 08, 2023"
766,2023-11-09,7,2023-11-09T05:00:00.000Z,05:00:00.000Z,"November 09, 2023"
767,2023-11-11,1,2023-11-11T05:00:00.000Z,05:00:00.000Z,"November 11, 2023"
768,2023-11-12,1,2023-11-12T05:00:00.000Z,05:00:00.000Z,"November 12, 2023"
769,2023-11-13,1,2023-11-13T05:00:00.000Z,05:00:00.000Z,"November 13, 2023"
770,2023-11-14,10,2023-11-14T05:00:00.000Z,05:00:00.000Z,"November 14, 2023"
771,2023-11-15,6,2023-11-15T05:00:00.000Z,05:00:00.000Z,"November 15, 2023"
772,2023-11-16,2,2023-11-16T05:00:00.000Z,05:00:00.000Z,"November 16, 2023"
773,2023-11-17,1,2023-11-17T05:00:00.000Z,05:00:00.000Z,"November 17, 2023"
774,2023-11-18,2,2023-11-18T05:00:00.000Z,05:00:00.000Z,"November 18, 2023"
775,2023-11-20,3,2023-11-20T05:00:00.000Z,05:00:00.000Z,"November 20, 2023"
776,2023-11-21,5,2023-11-21T05:00:00.000Z,05:00:00.000Z,"November 21, 2023"
777,2023-11-27,2,2023-11-27T05:00:00.000Z,05:00:00.000Z,"November 27, 2023"
778,2023-11-28,4,2023-11-28T05:00:00.000Z,05:00:00.000Z,"November 28, 2023"
779,2023-11-29,2,2023-11-29T05:00:00.000Z,05:00:00.000Z,"November 29, 2023"
780,2023-11-30,1,2023-11-30T05:00:00.000Z,05:00:00.000Z,"November 30, 2023"
781,2023-12-02,4,2023-12-02T05:00:00.000Z,05:00:00.000Z,"December 02, 2023"
782,2023-12-03,1,2023-12-03T05:00:00.000Z,05:00:00.000Z,"December 03, 2023"
783,2023-12-04,3,2023-12-04T05:00:00.000Z,05:00:00.000Z,"December 04, 2023"
784,2023-12-05,2,2023-12-05T05:00:00.000Z,05:00:00.000Z,"December 05, 2023"
785,2023-12-06,1,2023-12-06T05:00:00.000Z,05:00:00.000Z,"December 06, 2023"
786,2023-12-07,4,2023-12-07T05:00:00.000Z,05:00:00.000Z,"December 07, 2023"
787,2023-12-09,1,2023-12-09T05:00:00.000Z,05:00:00.000Z,"December 09, 2023"
788,2023-12-10,1,2023-12-10T05:00:00.000Z,05:00:00.000Z,"December 10, 2023"
789,2023-12-11,1,2023-12-11T05:00:00.000Z,05:00:00.000Z,"December 11, 2023"
790,2023-12-12,4,2023-12-12T05:00:00.000Z,05:00:00.000Z,"December 12, 2023"
791,2023-12-13,6,2023-12-13T05:00:00.000Z,05:00:00.000Z,"December 13, 2023"
792,2023-12-14,2,2023-12-14T05:00:00.000Z,05:00:00.000Z,"December 14, 2023"
793,2023-12-16,1,2023-12-16T05:00:00.000Z,05:00:00.000Z,"December 16, 2023"
794,2023-12-17,4,2023-12-17T05:00:00.000Z,05:00:00.000Z,"December 17, 2023"
795,2023-12-18,2,2023-12-18T05:00:00.000Z,05:00:00.000Z,"December 18, 2023"
796,2023-12-19,4,2023-12-19T05:00:00.000Z,05:00:00.000Z,"December 19, 2023"
797,2023-12-20,6,2023-12-20T05:00:00.000Z,05:00:00.000Z,"December 20, 2023"
798,2023-12-21,3,2023-12-21T05:00:00.000Z,05:00:00.000Z,"December 21, 2023"
799,2023-12-22,1,2023-12-22T05:00:00.000Z,05:00:00.000Z,"December 22, 2023"
800,2023-12-26,3,2023-12-26T05:00:00.000Z,05:00:00.000Z,"December 26, 2023"
801,2023-12-27,2,2023-12-27T05:00:00.000Z,05:00:00.000Z,"December 27, 2023"
802,2023-12-28,1,2023-12-28T05:00:00.000Z,05:00:00.000Z,"December 28, 2023"
803,2023-12-30,1,2023-12-30T05:00:00.000Z,05:00:00.000Z,"December 30, 2023"
804,2024-01-02,5,2024-01-02T05:00:00.000Z,05:00:00.000Z,"January 02, 2024"
805,2024-01-04,3,2024-01-04T05:00:00.000Z,05:00:00.000Z,"January 04, 2024"
806,2024-01-06,2,2024-01-06T05:00:00.000Z,05:00:00.000Z,"January 06, 2024"
807,2024-01-08,1,2024-01-08T05:00:00.000Z,05:00:00.000Z,"January 08, 2024"
808,2024-01-09,2,2024-01-09T05:00:00.000Z,05:00:00.000Z,"January 09, 2024"
809,2024-01-10,5,2024-01-10T05:00:00.000Z,05:00:00.000Z,"January 10, 2024"
810,2024-01-11,2,2024-01-11T05:00:00.000Z,05:00:00.000Z,"January 11, 2024"
811,2024-01-15,2,2024-01-15T05:00:00.000Z,05:00:00.000Z,"January 15, 2024"
812,2024-01-20,1,2024-01-20T05:00:00.000Z,05:00:00.000Z,"January 20, 2024"
813,2024-01-21,1,2024-01-21T05:00:00.000Z,05:00:00.000Z,"January 21, 2024"
814,2024-01-23,4,2024-01-23T05:00:00.000Z,05:00:00.000Z,"January 23, 2024"
815,2024-01-24,1,2024-01-24T05:00:00.000Z,05:00:00.000Z,"January 24, 2024"
816,2024-01-26,1,2024-01-26T05:00:00.000Z,05:00:00.000Z,"January 26, 2024"
817,2024-01-29,1,2024-01-29T05:00:00.000Z,05:00:00.000Z,"January 29, 2024"
818,2024-01-30,4,2024-01-30T05:00:00.000Z,05:00:00.000Z,"January 30, 2024"
819,2024-01-31,3,2024-01-31T05:00:00.000Z,05:00:00.000Z,"January 31, 2024"
820,2024-02-01,5,2024-02-01T05:00:00.000Z,05:00:00.000Z,"February 01, 2024"
821,2024-02-05,1,2024-02-05T05:00:00.000Z,05:00:00.000Z,"February 05, 2024"
822,2024-02-06,2,2024-02-06T05:00:00.000Z,05:00:00.000Z,"February 06, 2024"
823,2024-02-07,2,2024-02-07T05:00:00.000Z,05:00:00.000Z,"February 07, 2024"
824,2024-02-08,4,2024-02-08T05:00:00.000Z,05:00:00.000Z,"February 08, 2024"
825,2024-02-09,1,2024-02-09T05:00:00.000Z,05:00:00.000Z,"February 09, 2024"
826,2024-02-10,1,2024-02-10T05:00:00.000Z,05:00:00.000Z,"February 10, 2024"
827,2024-02-11,1,2024-02-11T05:00:00.000Z,05:00:00.000Z,"February 11, 2024"
828,2024-02-13,4,2024-02-13T05:00:00.000Z,05:00:00.000Z,"February 13, 2024"
829,2024-02-14,2,2024-02-14T05:00:00.000Z,05:00:00.000Z,"February 14, 2024"
830,2024-02-15,2,2024-02-15T05:00:00.000Z,05:00:00.000Z,"February 15, 2024"
831,2024-02-16,1,2024-02-16T05:00:00.000Z,05:00:00.000Z,"February 16, 2024"
832,2024-02-19,1,2024-02-19T05:00:00.000Z,05:00:00.000Z,"February 19, 2024"
833,2024-02-20,5,2024-02-20T05:00:00.000Z,05:00:00.000Z,"February 20, 2024"
834,2024-02-21,5,2024-02-21T05:00:00.000Z,05:00:00.000Z,"February 21, 2024"
835,2024-02-22,1,2024-02-22T05:00:00.000Z,05:00:00.000Z,"February 22, 2024"
836,2024-02-25,1,2024-02-25T05:00:00.000Z,05:00:00.000Z,"February 25, 2024"
837,2024-02-26,1,2024-02-26T05:00:00.000Z,05:00:00.000Z,"February 26, 2024"
838,2024-02-27,6,2024-02-27T05:00:00.000Z,05:00:00.000Z,"February 27, 2024"
839,2024-02-28,5,2024-02-28T05:00:00.000Z,05:00:00.000Z,"February 28, 2024"
840,2024-02-29,1,2024-02-29T05:00:00.000Z,05:00:00.000Z,"February 29, 2024"
841,2024-03-02,2,2024-03-02T05:00:00.000Z,05:00:00.000Z,"March 02, 2024"
842,2024-03-03,2,2024-03-03T05:00:00.000Z,05:00:00.000Z,"March 03, 2024"
843,2024-03-04,1,2024-03-04T05:00:00.000Z,05:00:00.000Z,"March 04, 2024"
844,2024-03-05,4,2024-03-05T05:00:00.000Z,05:00:00.000Z,"March 05, 2024"
845,2024-03-06,1,2024-03-06T05:00:00.000Z,05:00:00.000Z,"March 06, 2024"
846,2024-03-07,3,2024-03-07T05:00:00.000Z,05:00:00.000Z,"March 07, 2024"
847,2024-03-08,1,2024-03-08T05:00:00.000Z,05:00:00.000Z,"March 08, 2024"
848,2024-03-12,4,2024-03-12T04:00:00.000Z,04:00:00.000Z,"March 12, 2024"
849,2024-03-13,4,2024-03-13T04:00:00.000Z,04:00:00.000Z,"March 13, 2024"
850,2024-03-14,4,2024-03-14T04:00:00.000Z,04:00:00.000Z,"March 14, 2024"
851,2024-03-19,4,2024-03-19T04:00:00.000Z,04:00:00.000Z,"March 19, 2024"
852,2024-03-20,4,2024-03-20T04:00:00.000Z,04:00:00.000Z,"March 20, 2024"
853,2024-03-21,1,2024-03-21T04:00:00.000Z,04:00:00.000Z,"March 21, 2024"
854,2024-03-22,1,2024-03-22T04:00:00.000Z,04:00:00.000Z,"March 22, 2024"
855,2024-03-23,1,2024-03-23T04:00:00.000Z,04:00:00.000Z,"March 23, 2024"
856,2024-03-25,2,2024-03-25T04:00:00.000Z,04:00:00.000Z,"March 25, 2024"
857,2024-03-26,3,2024-03-26T04:00:00.000Z,04:00:00.000Z,"March 26, 2024"
858,2024-03-27,4,2024-03-27T04:00:00.000Z,04:00:00.000Z,"March 27, 2024"
859,2024-03-28,3,2024-03-28T04:00:00.000Z,04:00:00.000Z,"March 28, 2024"
860,2024-03-29,1,2024-03-29T04:00:00.000Z,04:00:00.000Z,"March 29, 2024"
861,2024-03-30,1,2024-03-30T04:00:00.000Z,04:00:00.000Z,"March 30, 2024"
862,2024-04-01,1,2024-04-01T04:00:00.000Z,04:00:00.000Z,"April 01, 2024"
863,2024-04-02,2,2024-04-02T04:00:00.000Z,04:00:00.000Z,"April 02, 2024"
864,2024-04-04,3,2024-04-04T04:00:00.000Z,04:00:00.000Z,"April 04, 2024"
865,2024-04-06,2,2024-04-06T04:00:00.000Z,04:00:00.000Z,"April 06, 2024"
866,2024-04-09,2,2024-04-09T04:00:00.000Z,04:00:00.000Z,"April 09, 2024"
867,2024-04-10,4,2024-04-10T04:00:00.000Z,04:00:00.000Z,"April 10, 2024"
868,2024-04-11,3,2024-04-11T04:00:00.000Z,04:00:00.000Z,"April 11, 2024"
869,2024-04-12,1,2024-04-12T04:00:00.000Z,04:00:00.000Z,"April 12, 2024"
870,2024-04-13,1,2024-04-13T04:00:00.000Z,04:00:00.000Z,"April 13, 2024"
871,2024-04-14,2,2024-04-14T04:00:00.000Z,04:00:00.000Z,"April 14, 2024"
